,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,smiles
3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1ccc(CC2=NCCN2)cc1
3934,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1
3935,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1
3936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C
3937,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC
3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,NCCCC(N)(C(=O)O)C(F)F
3939,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@@]43C)[C@@H]1CCC2=O
3940,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O
3941,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO
3942,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCC(O)CO
3943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCc1ccccc1
3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCC1CCCO1
3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCCCCC
3946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1
3947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCSP(=O)(OCC)SCCC
3949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1
3950,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
3951,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,1.0,,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
3952,0.0,0.0,,,0.0,0.0,,,,,1.0,,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1
3953,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1
3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1
3955,1.0,1.0,,,0.0,0.0,,,0.0,,,0.0,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
3956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1
3957,1.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
3958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1
3959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O
3960,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(Oc1ccccc1C(=O)O)c1ccccc1O
3961,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
3962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCC(=O)OC(=O)CC
3963,0.0,0.0,0.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
3966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
3967,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
3968,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOP(=S)(OCC)Oc1cnc2ccccc2n1
3969,,,,,,,,0.0,,0.0,,,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1
3970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC1CCC(CC2CCC(N)CC2)CC1
3971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#C/C(N)=C(/N)C#N
3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCCCCCN
3973,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1
3974,0.0,,,,,,1.0,1.0,0.0,1.0,1.0,,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC
3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(CCl)OC(C)CCl
3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCC(CO)(CBr)CBr
3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1
3978,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,CC1(C)C(=O)N(Br)C(=O)N1Br
3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClCCOCCCl
3980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
3981,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1c2c(nc3ccccc13)CCCC2
3982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CNC(=O)c1ccccc1
3983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O
3984,0.0,0.0,1.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,Cc1ccc(O)c(-n2nc3ccccc3n2)c1
3985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCl
3986,0.0,,0.0,,,,,,,,1.0,,Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C
3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccc(Cl)cc1C
3988,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Oc1ccc(Cl)cc1C1CCCC1
3989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Cc1cc(Cl)ccc1N
3990,,,,,,,,,,0.0,,,O=C1CCCc2c(O)cccc21
3991,,,,,,,,0.0,,0.0,,,CCN1CCCC1CN
3992,,,,,,,,0.0,,0.0,,,CC(=O)O[C@@H]1CC2C3CCc4cc(OC(=O)c5ccccc5)ccc4C3CCC2(C)[C@H]1OC(C)=O
3993,,,,,,,,,,0.0,,,Oc1cccc2[nH]ccc12
3994,,,,,,,,,,0.0,,,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
3995,,,,,,,,0.0,,0.0,,,COc1cc2nc(Cl)nc(N)c2cc1OC
3996,,,,,,,,0.0,,0.0,,,O=C(O)c1ccccc1NCCc1ccccc1
3997,,,,,,,,0.0,,0.0,,,CC(=O)c1cc2ccccc2s1
3998,,,,,,,,0.0,,0.0,,,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1
3999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1occc(=O)c1O
4000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CCC(CC)Nc1ccc(C)c(C)c1
4001,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
4002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCN=C=O
4004,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1CCCNCC1
4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCCSCCO
4006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,P#[In]
4007,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1
4008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1
4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1cnc2c(C(=O)O)c(Cl)ccc2c1
4010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOc1ccc2c(c1)C(C)CC(C)(C)N2
4011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
4012,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
4014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1c(Cl)ccc(Cl)c1Cl
4015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,O=C(O)CC(Cl)C(=O)O
4016,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,N#CCCl
4017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,Cc1cccc2sc3nncn3c12
4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CC(=O)c1cc(C)oc1C
4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C1CC=C(C)C(OC(C)=O)C1
4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CCC=C(C)CC[C@@H]2[C@@H]1CC2(C)C
4021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
4022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C1CC=C(C)C(O)C1
4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCO
4024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,[Mn+2]
4025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(C)Cl
4026,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCO
4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1=CC(=O)CC(C)(C)C1
4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1cccc(C(F)(F)F)c1
4029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NNC(=O)c1ccncc1
4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1ccncc1
4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(=O)c1ccncc1
4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)CON=O
4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H]1O
4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC(F)OC(Cl)C(F)(F)F
4035,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,c1ccc(C[n+]2cccc3ccccc32)cc1
4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCN1C(=O)c2ccccc2C1=O
4037,0.0,,0.0,0.0,,,,,0.0,,,,O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br
4038,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1
4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,CC(C)(C)C(=O)/C=C/c1ccc(Cl)cc1
4040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCOCCC#N
4041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
4042,0.0,0.0,0.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O
4043,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,CC(c1ccc(O)cc1)c1ccc(O)cc1
4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC#N
4045,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1
4046,0.0,0.0,1.0,,1.0,1.0,0.0,,1.0,0.0,1.0,,CCCCCOC(=O)c1ccc(O)cc1
4047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCn1cc[n+](C)c1.N#C[S-]
4048,0.0,0.0,0.0,,1.0,1.0,,,0.0,,1.0,,CCCCCCCCCOC(=O)c1ccc(O)cc1
4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21
4050,0.0,,,1.0,,,,1.0,0.0,1.0,1.0,,Oc1ccc(C2(c3ccc(O)cc3)CC3CC2C2CCCC32)cc1
4051,0.0,,,,,1.0,,,1.0,,,,C[C@H]1[C@H]2[C@@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C
4052,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1ccc(F)cc1F
4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(=O)N(C)C
4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C
4055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
4057,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1
4059,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
4060,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C1O[C@H]([C@H](O)CO)C([O-])=C1O
4061,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
4063,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
4064,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCc1cc(C(N)=S)ccn1
4065,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
4066,0.0,,,1.0,,,,,,,,,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1
4068,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1
4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
4070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1
4071,,,,,,,,,,1.0,,,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
4072,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
4073,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O
4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCOC(=O)c1cncn1C(C)c1ccccc1
4076,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,,0.0,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl
4077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O
4078,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1ccccc1NC(=N)Nc1ccccc1C
4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
4080,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1
4081,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CNC(=O)Oc1cccc(N=CN(C)C)c1
4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C1OCCO1
4083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(CC(=O)O)C(=O)O
4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)C(=O)OC(=O)C(C)C
4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,O=C1NCCN1c1ncc([N+](=O)[O-])s1
4086,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1nc2cc(Cl)ccc2o1
4087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,CN(CCCCCCCCCCN(C)C(=O)Oc1ccccc1[N+](C)(C)C)C(=O)Oc1ccccc1[N+](C)(C)C
4088,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,COc1cc(NC(C)CCCN)c2ncccc2c1
4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1ccc(Cl)cc1N
4090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(N)cc1Cl
4091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(O)CCl
4092,0.0,,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Nc1ccc(N)c(Cl)c1
4093,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Nc1ccc(Cl)cc1N
4094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Nc1ccc(Cl)c(N)c1
4095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCN(CCC(=O)OCC)C(C)=O
4096,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccccc1Cl
4097,,,,,,,,0.0,,0.0,,,COC(=O)C=C(C)N
4098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12
4099,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-]
4100,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,O=C([O-])[O-].[Sr+2]
4101,,,,,,,,0.0,,0.0,,,O=C(O)[C@@H]1CSCN1
4102,,,,,,,,,,0.0,,,CC(C)CCCC(C)N
4103,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)N[C@@H](CCC(=O)O)C(=O)O
4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OC(C)(C)C
4105,,,,,,,,1.0,,0.0,,,OCc1ccccn1
4106,0.0,0.0,1.0,,1.0,,0.0,0.0,1.0,0.0,,0.0,Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1
4107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1(C)CC(O)CC(C)(C)N1
4108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Cc1ccccn1
4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cccnc1
